# time, flux, model, err
1.521292352044838481e-01 9.999537276129304431e-01 9.999699918083732042e-01 1.534206424302518774e-04
1.521712366375140846e-01 1.000201685740150559e+00 9.999699819180448701e-01 1.535008414374468364e-04
1.522132380850962363e-01 9.998170432157346132e-01 9.999699720277127613e-01 1.534206424302518774e-04
1.522552395254024304e-01 1.000294309875111365e+00 9.999699621373827618e-01 1.534206424302518774e-04
1.522972409729845822e-01 1.000144495402908174e+00 9.999699522470505419e-01 1.534206424302518774e-04
1.523392424132907763e-01 9.999966577989095606e-01 9.999699423567205425e-01 1.534206424302518774e-04
1.523812438535969704e-01 1.000097221896264710e+00 9.999699324663900990e-01 1.534206424302518774e-04
1.524232453011791222e-01 1.000077527659555932e+00 9.999699225760583232e-01 1.534206424302518774e-04
1.524652467414853163e-01 1.000230876269563973e+00 9.999699126857278797e-01 1.534206424302518774e-04
1.525072481890674680e-01 9.999001687252069281e-01 9.999699027953962149e-01 1.534206424302518774e-04
1.525492496293736622e-01 1.000188141944762021e+00 9.999698929050659935e-01 1.534206424302518774e-04
1.525912510769558139e-01 1.000063348186774670e+00 9.999698830147339956e-01 1.534206424302518774e-04
1.526332525172620080e-01 9.999395882459467533e-01 9.999698731244037742e-01 1.534206424302518774e-04
1.526752539575682022e-01 9.997051380918382524e-01 9.999698632340735527e-01 1.535423800180813218e-04
1.527172553978743963e-01 1.000199589810266243e+00 9.999698533437431092e-01 1.534206424302518774e-04
1.527592568381805904e-01 1.000153914306385561e+00 9.999698434534131097e-01 1.534206424302518774e-04
1.528012582857627422e-01 1.000025103870048948e+00 9.999698335630811119e-01 1.534215345767113686e-04
1.528432597260689363e-01 1.000116272675594775e+00 9.999698236727508904e-01 1.534206424302518774e-04
1.528852611736510880e-01 1.000136863423829237e+00 9.999698137824190036e-01 1.534206424302518774e-04
1.529272626139572822e-01 1.000166976183585188e+00 9.999698038920887821e-01 1.534206424302518774e-04
1.529692640615394339e-01 9.999395077946020560e-01 9.999697940017567843e-01 1.534206424302518774e-04
1.530112655018456280e-01 1.000167431172714672e+00 9.999697841114265628e-01 1.534541904902902065e-04
1.530532669421518221e-01 1.000318898554754421e+00 9.999697742210963414e-01 1.534206424302518774e-04
1.530952683897339739e-01 1.000082457360367050e+00 9.999697643307643435e-01 1.534206424302518774e-04
1.531372698300401680e-01 1.000201238032519591e+00 9.999697544404343441e-01 1.534271156714247023e-04
1.531792712776223198e-01 1.000026201715219054e+00 9.999697445501022353e-01 1.534206424302518774e-04
1.532212727106525563e-01 1.000060732396752972e+00 9.999697346597737901e-01 1.534206424302518774e-04
1.532632741655106656e-01 1.000005085661756166e+00 9.999697247694400160e-01 1.534206424302518774e-04
1.533052755985409021e-01 1.000002396431824314e+00 9.999697148791115708e-01 1.534206424302518774e-04
1.533472770461230539e-01 1.000131214606591934e+00 9.999697049887795730e-01 1.534206424302518774e-04
1.533892784864292480e-01 9.998838565394189137e-01 9.999696950984495736e-01 1.534412719198916431e-04
1.534312799340113997e-01 1.000273234492694341e+00 9.999696852081173537e-01 1.534206424302518774e-04
1.534732813743175939e-01 1.000268633765420301e+00 9.999696753177873543e-01 1.534206424302518774e-04
1.535152828146237880e-01 9.999436047116271320e-01 9.999696654274569108e-01 1.534206424302518774e-04
1.535572842622059397e-01 1.000270124151243278e+00 9.999696555371252460e-01 1.534206424302518774e-04
1.535992856952361763e-01 9.999345377764742304e-01 9.999696456467965788e-01 1.534211945183710493e-04
1.536412871500942856e-01 1.000186881195170630e+00 9.999696357564630267e-01 1.534206424302518774e-04
1.536832885831245221e-01 9.999188925053587029e-01 9.999696258661343595e-01 1.534206424302518774e-04
1.537252900379826315e-01 1.000035963636049186e+00 9.999696159758008074e-01 1.534206424302518774e-04
1.537672914710128680e-01 1.000092223657968793e+00 9.999696060854721402e-01 1.534206424302518774e-04
1.538092929258709773e-01 1.000098349748501203e+00 9.999695961951386991e-01 1.534256295312159772e-04
1.538512943589012139e-01 1.000229473720861684e+00 9.999695863048101430e-01 1.534206424302518774e-04
1.538932958064833656e-01 9.998808311431015561e-01 9.999695764144782562e-01 1.534206424302518774e-04
1.539352972467895597e-01 1.000140213650836163e+00 9.999695665241480347e-01 1.534706858427018644e-04
1.539772986870957538e-01 1.000060900573315870e+00 9.999695566338178132e-01 1.534206424302518774e-04
1.540193001346779056e-01 1.000062822803830853e+00 9.999695467434858154e-01 1.534206515565054226e-04
1.540613015677081421e-01 9.998648664672444841e-01 9.999695368531573703e-01 1.534206424302518774e-04
1.541033030225662515e-01 9.998315860377672282e-01 9.999695269628235961e-01 1.534418920031323111e-04
1.541453044555964880e-01 9.999149918546351712e-01 9.999695170724951510e-01 1.534225390900809344e-04
1.541873059104545973e-01 9.999280132595058657e-01 9.999695071821617098e-01 1.534206424302518774e-04
1.542293073434848338e-01 1.000103763174589266e+00 9.999694972918330427e-01 1.534833201059442140e-04
1.542713087983429432e-01 1.000237265764255756e+00 9.999694874014994905e-01 1.534206424302518774e-04
1.543133102313731797e-01 9.998159698547096630e-01 9.999694775111708234e-01 1.534206424302518774e-04
1.543553116789553314e-01 1.000028785925259234e+00 9.999694676208388255e-01 1.534206424302518774e-04
1.543973131192615256e-01 1.000192147815044619e+00 9.999694577305086041e-01 1.534206424302518774e-04
1.544393145595677197e-01 9.998807891958754190e-01 9.999694478401783826e-01 1.534206424302518774e-04
1.544813160071498714e-01 9.998676237574495307e-01 9.999694379498463848e-01 1.534206454046172874e-04
1.545233174401801080e-01 1.000045258735080322e+00 9.999694280595179396e-01 1.534206424302518774e-04
1.545653188950382173e-01 9.996386657745778281e-01 9.999694181691842765e-01 1.534212810008067640e-04
1.546073203280684538e-01 9.998560901122502953e-01 9.999694082788560534e-01 1.534206424302518774e-04
1.546493217829265632e-01 1.000051233700931297e+00 9.999693983885220572e-01 1.534206424302518774e-04
1.546913232159567997e-01 9.998538416747760893e-01 9.999693884981938341e-01 1.534206424302518774e-04
1.547333246635389514e-01 9.999763063642107541e-01 9.999693786078616142e-01 1.534206424302518774e-04
1.547753261038451456e-01 1.000125820023827439e+00 9.999693687175316148e-01 1.534206424302518774e-04
1.548173275514272973e-01 1.000285660372352670e+00 9.999693588271993949e-01 1.534206424302518774e-04
1.548593289917334914e-01 9.998759004668742456e-01 9.999693489368693955e-01 1.534206424302518774e-04
1.549013304320396855e-01 9.998403411455644152e-01 9.999693390465390630e-01 1.534430491875466557e-04
1.549433318796218373e-01 1.000081245271503105e+00 9.999693291562072872e-01 1.534206515565054226e-04
1.549853333199280314e-01 9.999203252269323050e-01 9.999693192658768437e-01 1.534206424302518774e-04
1.550273347675101832e-01 1.000125056257892275e+00 9.999693093755450679e-01 1.534206424302518774e-04
1.550693362005404197e-01 9.999656116204984624e-01 9.999692994852164007e-01 1.534206424302518774e-04
1.551113376553985290e-01 9.998350414433432309e-01 9.999692895948828486e-01 1.534206424302518774e-04
1.551533390884287655e-01 9.998619859163339063e-01 9.999692797045541814e-01 1.534229395608145761e-04
1.551953405360109173e-01 9.997944791375117379e-01 9.999692698142224057e-01 1.534206424302518774e-04
1.552373419763171114e-01 9.997957890180827478e-01 9.999692599238920732e-01 1.534206424302518774e-04
1.552793434166233055e-01 1.000286949572021689e+00 9.999692500335620737e-01 1.534206424302518774e-04
1.553213448642054573e-01 9.998502997052428620e-01 9.999692401432298539e-01 1.534687546966731855e-04
1.553633463045116514e-01 9.999484559283561280e-01 9.999692302528998544e-01 1.534206424302518774e-04
1.554053477520938031e-01 1.000056648142133575e+00 9.999692203625678566e-01 1.534206424302518774e-04
1.554473491923999973e-01 9.996897714198033080e-01 9.999692104722376351e-01 1.534206424302518774e-04
1.554893506399821490e-01 9.999525072012996896e-01 9.999692005819056373e-01 1.534206424302518774e-04
1.555313520802883431e-01 1.000022535966924364e+00 9.999691914657682368e-01 1.534206424302518774e-04
1.555733535205945373e-01 9.999446704680511333e-01 9.999691832328969632e-01 1.534206424302518774e-04
1.556153549609007314e-01 1.000125413962407395e+00 9.999691750000256896e-01 1.534206424302518774e-04
1.556573564084828831e-01 1.000113371121015060e+00 9.999691667671529727e-01 1.534206424302518774e-04
1.556993578487890773e-01 1.000221178283421386e+00 9.999691585342816991e-01 1.534206424302518774e-04
1.557413592890952714e-01 9.999623687745233802e-01 9.999691503014104255e-01 1.534206424302518774e-04
1.557833607366774231e-01 9.998457171291486034e-01 9.999691420685377086e-01 1.534214539157704971e-04
1.558253621769836172e-01 9.999665624699969335e-01 9.999691338356664350e-01 1.534206424302518774e-04
1.558673636245657690e-01 9.998485382471251626e-01 9.999691256027938291e-01 1.534206424302518774e-04
1.559093650648719631e-01 9.999869627987469922e-01 9.999691173699223334e-01 1.534280232401656196e-04
1.559513665124541149e-01 1.000007220337779446e+00 9.999691091370498386e-01 1.534206424302518774e-04
1.559933679527603090e-01 9.997481787064853576e-01 9.999691009041785650e-01 1.534206424302518774e-04
1.560353693930665031e-01 1.000064795045072286e+00 9.999690926713070693e-01 1.534210037575124697e-04
1.560773708333726972e-01 9.998643734199343935e-01 9.999690844384361288e-01 1.534206424302518774e-04
1.561193722736788914e-01 1.000161665037573977e+00 9.999690762055646331e-01 1.534425071740128284e-04
1.561613737212610431e-01 1.000190460704243778e+00 9.999690679726920273e-01 1.534206424302518774e-04
1.562033751615672372e-01 9.999567424871914634e-01 9.999690597398207537e-01 1.534206424302518774e-04
1.562453766091493890e-01 1.000192600022747680e+00 9.999690515069480368e-01 1.534206424302518774e-04
1.562873780494555831e-01 1.000250831709854626e+00 9.999690432740767632e-01 1.534206424302518774e-04
1.563293794970377348e-01 1.000072909445868907e+00 9.999690350412041573e-01 1.534206424302518774e-04
1.563713809373439290e-01 9.999476926523506171e-01 9.999690268083327727e-01 1.534206424302518774e-04
1.564133823776501231e-01 9.999338236427289806e-01 9.999690185754614991e-01 1.534206424302518774e-04
1.564553838252322748e-01 9.999078578731328548e-01 9.999690103425888932e-01 1.534206424302518774e-04
1.564973852655384690e-01 9.998577202294535171e-01 9.999690021097176196e-01 1.534206424302518774e-04
1.565393867058446631e-01 1.000332815714018553e+00 9.999689938768464570e-01 1.534206424302518774e-04
1.565813881461508572e-01 1.000200968282548564e+00 9.999689856439749613e-01 1.535254837837692348e-04
1.566233895937330090e-01 9.999687039883639050e-01 9.999689774111023555e-01 1.534206424302518774e-04
1.566653910340392031e-01 1.000057558577789107e+00 9.999689691782311929e-01 1.534206424302518774e-04
1.567073924816213548e-01 9.999804584550344710e-01 9.999689609453583650e-01 1.534230679656141459e-04
1.567493939219275489e-01 9.998004992285743908e-01 9.999689527124870914e-01 1.534206424302518774e-04
1.567913953695097007e-01 1.000170040183458342e+00 9.999689444796144855e-01 1.534206424302518774e-04
1.568333968098158948e-01 9.994952833570468487e-01 9.999689362467431009e-01 1.534315058106138136e-04
1.568753982501220889e-01 1.000125562641583032e+00 9.999689280138718273e-01 1.534206424302518774e-04
1.569173996977042407e-01 9.999585113499052103e-01 9.999689197809992214e-01 1.534206424302518774e-04
1.569594011307344772e-01 9.999752665375686300e-01 9.999689115481292800e-01 1.534206424302518774e-04
1.570014025783166289e-01 9.997389231848560209e-01 9.999689033152565631e-01 1.534206424302518774e-04
1.570434040186228231e-01 9.999860846596740904e-01 9.999688950823852895e-01 1.534206424302518774e-04
1.570854054662049748e-01 1.000007273711203348e+00 9.999688868495126837e-01 1.534383996806995781e-04
1.571274069065111689e-01 9.998616904857826615e-01 9.999688786166415211e-01 1.534206424302518774e-04
1.571694083540933207e-01 9.997989712639624438e-01 9.999688703837686932e-01 1.534206424302518774e-04
1.572114097943995148e-01 1.000051235497039226e+00 9.999688621508974196e-01 1.534206424302518774e-04
1.572534112347057089e-01 1.000011306660531396e+00 9.999688539180261460e-01 1.535078273825372854e-04
1.572954126822878607e-01 9.998698214251671157e-01 9.999688456851534291e-01 1.534206424302518774e-04
1.573374141225940548e-01 9.998438920406149677e-01 9.999688374522823775e-01 1.534206424302518774e-04
1.573794155629002489e-01 1.000141598815709187e+00 9.999688292194108818e-01 1.534206424302518774e-04
1.574214170032064430e-01 9.999068670134769743e-01 9.999688209865397193e-01 1.534206424302518774e-04
1.574634184507885948e-01 9.999813556209813381e-01 9.999688127536671134e-01 1.534227761111719751e-04
1.575054198910947889e-01 1.000047399491508893e+00 9.999688045207956177e-01 1.534206424302518774e-04
1.575474213386769406e-01 9.996768668079311082e-01 9.999687962879229008e-01 1.534206424302518774e-04
1.575894227789831348e-01 1.000031994926122048e+00 9.999687880550518493e-01 1.534206424302518774e-04
1.576314242265652865e-01 9.997495195148921043e-01 9.999687798221790214e-01 1.534206424302518774e-04
1.576734256668714806e-01 1.000136787247368764e+00 9.999687715893077478e-01 1.534206424302518774e-04
1.577154271071776748e-01 9.998914242266138119e-01 9.999687633564365852e-01 1.534206424302518774e-04
1.577574285474838689e-01 9.998890520537706550e-01 9.999687551235650895e-01 1.534206424302518774e-04
1.577994299877900630e-01 9.997239627235383619e-01 9.999687468906940380e-01 1.534206424302518774e-04
1.578414314353722148e-01 9.997762919601111964e-01 9.999687386578212100e-01 1.534206424302518774e-04
1.578834328756784089e-01 9.999992163636208797e-01 9.999687304249498254e-01 1.534206424302518774e-04
1.579254343232605606e-01 9.999291165690875616e-01 9.999687221920774416e-01 1.534206424302518774e-04
1.579674357635667548e-01 9.999687354729343003e-01 9.999687139592059459e-01 1.534206424302518774e-04
1.580094372111489065e-01 1.000108443128507885e+00 9.999687057263332290e-01 1.534206424302518774e-04
1.580514386514551006e-01 9.998965081606675520e-01 9.999686974934621775e-01 1.534206424302518774e-04
1.580934400917612948e-01 9.997008238920652712e-01 9.999686892605906818e-01 1.534480520801618098e-04
1.581354415393434465e-01 1.000085542586089948e+00 9.999686810277178539e-01 1.534206424302518774e-04
1.581774429796496406e-01 1.000062773038748798e+00 9.999686727948469134e-01 1.534206424302518774e-04
1.582194444199558347e-01 9.998720101633093993e-01 9.999686645619754177e-01 1.534329191666020207e-04
1.582614458602620289e-01 1.000098315351454659e+00 9.999686563291041441e-01 1.534206424302518774e-04
1.583034473078441806e-01 9.999721048290379777e-01 9.999686480962316493e-01 1.534206424302518774e-04
1.583454487481503747e-01 9.999962291412003434e-01 9.999686398633601536e-01 1.534206424302518774e-04
1.583874501957325265e-01 9.998239364114526184e-01 9.999686316304875477e-01 1.534206424302518774e-04
1.584294516360387206e-01 1.000077885688836377e+00 9.999686233976162741e-01 1.534206424302518774e-04
1.584714530836208723e-01 9.999256743645945633e-01 9.999686151647435572e-01 1.534423486057340409e-04
1.585134545239270665e-01 9.998712951366425239e-01 9.999686069318725057e-01 1.534206424302518774e-04
1.585554559642332606e-01 1.000212498462455191e+00 9.999685986990010100e-01 1.534206424302518774e-04
1.585974574045394547e-01 1.000102978199890691e+00 9.999685904661297364e-01 1.534206424302518774e-04
1.586394588448456489e-01 9.999655452792057808e-01 9.999685822332585738e-01 1.534206424302518774e-04
1.586814602924278006e-01 9.998286009991089740e-01 9.999685740003857459e-01 1.534206424302518774e-04
1.587234617327339947e-01 1.000032458021383519e+00 9.999685657675144723e-01 1.534206424302518774e-04
1.587654631803161465e-01 1.000150184842564238e+00 9.999685575346419775e-01 1.534206424302518774e-04
1.588074646206223406e-01 9.999945810698154247e-01 9.999685493017704818e-01 1.534206424302518774e-04
1.588494660682044923e-01 1.000137643750351746e+00 9.999685410688978759e-01 1.534206424302518774e-04
1.588914675085106865e-01 1.000201054412462431e+00 9.999685328360266023e-01 1.534241679249623877e-04
1.589334689488168806e-01 9.998549160087960574e-01 9.999685246031552177e-01 1.534206424302518774e-04
1.589754703891230747e-01 1.000064227705717901e+00 9.999685163702841662e-01 1.534206424302518774e-04
1.590174718367052265e-01 9.999142066808259788e-01 9.999685081374113382e-01 1.534206424302518774e-04
1.590594732770114206e-01 9.999542161569461296e-01 9.999684999045399536e-01 1.534206424302518774e-04
1.591014747173176147e-01 9.999000985632463534e-01 9.999684916716689020e-01 1.534206424302518774e-04
1.591434761648997664e-01 1.000002230826743332e+00 9.999684834387960741e-01 1.534334253640133193e-04
1.591854776052059606e-01 1.000067959374096649e+00 9.999684752059248005e-01 1.534747505367689525e-04
1.592274790527881123e-01 1.000021043703558821e+00 9.999684669730523057e-01 1.534206424302518774e-04
1.592694804858183488e-01 9.999681999203063887e-01 9.999684587401823643e-01 1.534206424302518774e-04
1.593114819406764582e-01 1.000149353048487511e+00 9.999684505073079821e-01 1.534267887636002155e-04
1.593534833737066947e-01 1.000279248081038297e+00 9.999684422744382628e-01 1.534206424302518774e-04
1.593954848212888464e-01 1.000162165671592662e+00 9.999684340415655459e-01 1.534206424302518774e-04
1.594374862615950406e-01 9.999320569073050224e-01 9.999684258086942723e-01 1.534206424302518774e-04
1.594794877019012347e-01 1.000266501233509242e+00 9.999684175758229987e-01 1.534206424302518774e-04
1.595214891494833864e-01 1.000010327835744617e+00 9.999684093429505038e-01 1.534206424302518774e-04
1.595634905897895806e-01 1.000129915429683880e+00 9.999684011100792302e-01 1.534206424302518774e-04
1.596054920373717323e-01 1.000302493239551671e+00 9.999683928772064023e-01 1.534287684028619509e-04
1.596474934704019688e-01 1.000090264141120455e+00 9.999683846443366830e-01 1.534206424302518774e-04
1.596894949252600782e-01 1.000007673910501715e+00 9.999683764114626339e-01 1.534206424302518774e-04
1.597314963582903147e-01 1.000148920679729381e+00 9.999683681785924705e-01 1.534206424302518774e-04
1.597734978058724664e-01 1.000039016610534182e+00 9.999683599457198646e-01 1.534206424302518774e-04
1.598154992461786605e-01 9.998069042140445006e-01 9.999683517128487020e-01 1.534206424302518774e-04
1.598575006937608123e-01 1.000099213205356774e+00 9.999683434799758741e-01 1.534206424302518774e-04
1.598995021340670064e-01 9.999987696393787262e-01 9.999683352471046005e-01 1.534206424302518774e-04
1.599415035743732005e-01 1.000102648510923897e+00 9.999683270142333269e-01 1.534206424302518774e-04
1.599835050219553523e-01 9.997859305068569347e-01 9.999683187813606100e-01 1.534206424302518774e-04
1.600255064549855888e-01 9.999934395190726022e-01 9.999683105484908907e-01 1.535180661536737962e-04
1.600675079098436981e-01 1.000010107142348836e+00 9.999683023156167305e-01 1.534206424302518774e-04
1.601095093428739347e-01 1.000077230098831205e+00 9.999682940827469002e-01 1.534294673837077565e-04
1.601515107904560864e-01 1.000062892900610567e+00 9.999682858498742943e-01 1.534206424302518774e-04
1.601935122307622805e-01 9.994612852029646222e-01 9.999682776170027987e-01 1.534318361312707356e-04
1.602355136783444323e-01 9.999687909088429416e-01 9.999682693841301928e-01 1.534206424302518774e-04
1.602775151186506264e-01 1.000042895026870271e+00 9.999682611512590302e-01 1.534206424302518774e-04
1.603195165516808629e-01 9.997843606384486659e-01 9.999682529183890889e-01 1.534206424302518774e-04
1.603615180065389723e-01 9.997573751166445311e-01 9.999682446855151507e-01 1.534362897748687725e-04
1.604035194395692088e-01 1.000089906929078287e+00 9.999682364526449874e-01 1.534206424302518774e-04
1.604455208944273181e-01 9.999444210704396818e-01 9.999682282197709382e-01 1.534206424302518774e-04
1.604875223274575546e-01 9.999080539358652375e-01 9.999682199869012189e-01 1.534206424302518774e-04
1.605295237823156640e-01 9.998585698201456484e-01 9.999682117540270587e-01 1.534206424302518774e-04
1.605715252153459005e-01 1.000036337403161779e+00 9.999682035211572284e-01 1.534206424302518774e-04
1.606135266629280522e-01 1.000155221905960179e+00 9.999681952882846225e-01 1.534206424302518774e-04
1.606555281032342464e-01 1.000222179186609051e+00 9.999681870554131269e-01 1.534206424302518774e-04
1.606975295435404405e-01 9.999995705376304445e-01 9.999681788225418533e-01 1.535640368748204397e-04
1.607395309911225922e-01 1.000060415418031701e+00 9.999681705896693584e-01 1.534206424302518774e-04
1.607815324241528288e-01 9.998962545613275799e-01 9.999681623567994171e-01 1.534206424302518774e-04
1.608235338790109381e-01 9.997217481459808042e-01 9.999681541239252569e-01 1.534206424302518774e-04
1.608655353120411746e-01 9.998438618016399770e-01 9.999681458910554266e-01 1.534206424302518774e-04
1.609075367668992840e-01 1.000046086313624683e+00 9.999681376581812664e-01 1.534206424302518774e-04
1.609495381999295205e-01 9.998690985541607290e-01 9.999681294253115471e-01 1.534206424302518774e-04
1.609915396402357146e-01 1.000188734429333426e+00 9.999681211924400515e-01 1.534206388321078778e-04
1.610335410878178664e-01 9.997128087929468832e-01 9.999681129595675566e-01 1.534206424302518774e-04
1.610755425281240605e-01 1.000156441333248214e+00 9.999681047266962830e-01 1.534206424302518774e-04
1.611175439757062122e-01 9.999592521933303724e-01 9.999680964938234551e-01 1.534245706756845104e-04
1.611595454087364487e-01 1.000105377467776169e+00 9.999680882609537358e-01 1.534206424302518774e-04
1.612015468635945581e-01 9.999197242817168263e-01 9.999680800280796866e-01 1.534910976115004641e-04
1.612435482966247946e-01 1.000112839503839002e+00 9.999680717952097453e-01 1.534206424302518774e-04
1.612855497442069463e-01 1.000244845619617129e+00 9.999680635623369174e-01 1.534206424302518774e-04
1.613275511845131405e-01 9.998322401689907490e-01 9.999680553294657548e-01 1.534206515565054226e-04
1.613695526320952922e-01 1.000264994422829457e+00 9.999680470965929269e-01 1.534273105343673786e-04
1.614115540724014863e-01 1.000074066575999288e+00 9.999680388637218753e-01 1.534206424302518774e-04
1.614535555127076805e-01 1.000018853655149531e+00 9.999680306308503797e-01 1.534405820814753539e-04
1.614955569602898322e-01 9.998472986959321407e-01 9.999680223979776628e-01 1.534206424302518774e-04
1.615375584005960263e-01 9.999536049799999660e-01 9.999680141651066112e-01 1.534353711697391740e-04
1.615795598409022205e-01 9.999479091726776181e-01 9.999680059322351156e-01 1.534206424302518774e-04
1.616215612812084146e-01 1.000050335245411315e+00 9.999679976993641750e-01 1.534206424302518774e-04
1.616635627287905663e-01 1.000052185908408831e+00 9.999679897311952725e-01 1.534560635155251445e-04
1.617055641690967605e-01 1.000270126821177552e+00 9.999679827720631131e-01 1.534206424302518774e-04
1.617475656166789122e-01 9.998555278970135962e-01 9.999679758129296214e-01 1.534206424302518774e-04
1.617895670569851063e-01 1.000259238846725074e+00 9.999679688537975730e-01 1.534206424302518774e-04
1.618315684972913004e-01 9.999677469320380485e-01 9.999679618946651916e-01 1.534938001001956670e-04
1.618735699375974946e-01 1.000143446753813725e+00 9.999679549355328101e-01 1.534206424302518774e-04
1.619155713851796463e-01 9.998143201324372065e-01 9.999679479763993184e-01 1.534206424302518774e-04
1.619575728254858404e-01 9.999880763549314766e-01 9.999679410172672700e-01 1.534206424302518774e-04
1.619995742657920346e-01 9.998026327690013870e-01 9.999679340581351106e-01 1.534206424302518774e-04
1.620415757133741863e-01 9.999005818168212878e-01 9.999679270990016189e-01 1.534268429050125162e-04
1.620835771536803804e-01 1.000206076459961624e+00 9.999679201398695705e-01 1.534206424302518774e-04
1.621255786012625322e-01 1.000092297461483870e+00 9.999679131807360788e-01 1.534206515565054226e-04
1.621675800342927687e-01 1.000097335042578806e+00 9.999679062216052516e-01 1.534206424302518774e-04
1.622095814891508780e-01 9.999990853609013186e-01 9.999678992624705387e-01 1.534206424302518774e-04
1.622515829221811146e-01 9.997716704368053708e-01 9.999678923033394895e-01 1.534286729596093929e-04
1.622935843697632663e-01 9.999957570903456050e-01 9.999678853442062199e-01 1.534206424302518774e-04
1.623355858100694604e-01 1.000064254059459312e+00 9.999678783850740604e-01 1.534206424302518774e-04
1.623775872576516122e-01 9.999983621092504160e-01 9.999678714259406798e-01 1.534206388321078778e-04
1.624195886979578063e-01 9.999875562186434363e-01 9.999678644668082983e-01 1.534206424302518774e-04
1.624615901309880428e-01 9.998902823314125277e-01 9.999678575076772491e-01 1.534206424302518774e-04
1.625035915858461522e-01 1.000042227437606179e+00 9.999678505485425362e-01 1.534206424302518774e-04
1.625455930188763887e-01 9.999954732880538266e-01 9.999678435894117090e-01 1.534561719568403168e-04
1.625875944737344980e-01 1.000035679544938771e+00 9.999678366302771071e-01 1.534206424302518774e-04
1.626295959067647345e-01 1.000287073534466442e+00 9.999678296711461689e-01 1.534206424302518774e-04
1.626715973543468863e-01 9.999298673131317150e-01 9.999678227120126772e-01 1.534216988008724669e-04
1.627135987946530804e-01 1.000094925124290768e+00 9.999678157528805178e-01 1.534228174868510625e-04
1.627556002349592745e-01 1.000198923267284545e+00 9.999678087937483584e-01 1.534206424302518774e-04
1.627976016825414263e-01 1.000091601253636941e+00 9.999678018346149777e-01 1.534206424302518774e-04
1.628396031155716628e-01 1.000009753828892345e+00 9.999677948754839285e-01 1.534206424302518774e-04
1.628816045704297721e-01 1.000136237234684922e+00 9.999677879163493266e-01 1.534206424302518774e-04
1.629236060034600087e-01 9.999412315299958109e-01 9.999677809572181664e-01 1.534206424302518774e-04
1.629656074583181180e-01 1.000213587865038445e+00 9.999677739980837865e-01 1.534206424302518774e-04
1.630076088913483545e-01 9.999124734132665004e-01 9.999677670389525153e-01 1.534206424302518774e-04
1.630496103389305063e-01 9.999685886738991503e-01 9.999677600798191346e-01 1.534206424302518774e-04
1.630916117792367004e-01 1.000122490460192859e+00 9.999677519702988571e-01 1.534206424302518774e-04
1.631336132195428945e-01 1.000023770806126144e+00 9.999677436267857544e-01 1.534206424302518774e-04
1.631756146671250463e-01 9.999084347752442703e-01 9.999677352832713195e-01 1.535202666721513010e-04
1.632176161074312404e-01 9.999561490390149743e-01 9.999677269397579948e-01 1.534206424302518774e-04
1.632596175550133921e-01 9.999291560807468393e-01 9.999677185962433379e-01 1.534206424302518774e-04
1.633016189880436286e-01 1.000198830138996131e+00 9.999677102527317896e-01 1.534206424302518774e-04
1.633436204356257804e-01 9.999404818924149119e-01 9.999677019092171326e-01 1.534206424302518774e-04
1.633856218759319745e-01 1.000199058219072512e+00 9.999676935657040300e-01 1.534206424302518774e-04
1.634276233235141262e-01 9.999944841943105844e-01 9.999676852221895951e-01 1.534372753691230946e-04
1.634696247638203204e-01 9.998142095785642613e-01 9.999676768786762704e-01 1.534206424302518774e-04
1.635116262041265145e-01 1.000046665980500737e+00 9.999676685351633898e-01 1.534206424302518774e-04
1.635536276517086662e-01 1.000001889021990831e+00 9.999676601916488439e-01 1.534206424302518774e-04
1.635956290920148604e-01 1.000038541094143030e+00 9.999676518481355192e-01 1.534206424302518774e-04
1.636376305323210545e-01 1.000049157645479969e+00 9.999676435046226386e-01 1.534206424302518774e-04
1.636796319726272486e-01 1.000076748914291436e+00 9.999676351611093139e-01 1.534206388321078778e-04
1.637216334202094004e-01 9.998478687300443868e-01 9.999676268175946570e-01 1.534206424302518774e-04
1.637636348605155945e-01 1.000160540537694542e+00 9.999676184740817764e-01 1.534206424302518774e-04
1.638056363080977462e-01 1.000025310554579994e+00 9.999676101305671194e-01 1.534894720885252072e-04
1.638476377411279827e-01 9.999844812086520207e-01 9.999676017870555711e-01 1.534475189167971423e-04
1.638896391959860921e-01 9.999991005903898778e-01 9.999675934435393598e-01 1.534206424302518774e-04
1.639316406290163286e-01 9.999567311450505702e-01 9.999675851000275895e-01 1.534206424302518774e-04
1.639736420765984803e-01 9.999062437710383167e-01 9.999675767565129325e-01 1.534206424302518774e-04
1.640156435169046745e-01 9.997691992193719068e-01 9.999675684130000519e-01 1.534957279053991166e-04
1.640576449644868262e-01 9.999634139812338951e-01 9.999675600694853950e-01 1.534206424302518774e-04
1.640996464047930203e-01 9.999487586539954620e-01 9.999675517259722923e-01 1.534206424302518774e-04
1.641416478378232569e-01 1.000023983613703260e+00 9.999675433824605220e-01 1.534947918830496978e-04
1.641836492926813662e-01 1.000083690363701372e+00 9.999675350389445327e-01 1.534206424302518774e-04
1.642256507257116027e-01 9.998637822309909273e-01 9.999675266954329844e-01 1.534206424302518774e-04
1.642676521805697121e-01 9.998840152587559205e-01 9.999675183519169952e-01 1.534206424302518774e-04
1.643096536135999486e-01 1.000061923452721935e+00 9.999675100084050028e-01 1.534206424302518774e-04
