# time, flux, model, err
9.807337695383466780e-02 9.972093072952953330e-01 9.973328885170824609e-01 1.399367714306237092e-04
9.811537839414086193e-02 9.971757825930651631e-01 9.973325934961462247e-01 1.399049990900846376e-04
9.815737984172301367e-02 9.973176657357937236e-01 9.973322971610367738e-01 1.399644751457840904e-04
9.819938128930516541e-02 9.970050690755379863e-01 9.973320009161934507e-01 1.399049990900846376e-04
9.824138272961135954e-02 9.971101080911219938e-01 9.973317051561160218e-01 1.399049990900846376e-04
9.828338416991755366e-02 9.972839624035417794e-01 9.973314098800940553e-01 1.399049990900846376e-04
9.832538562477566302e-02 9.973167529071391701e-01 9.973311150873835906e-01 1.399099212235571459e-04
9.836738706508185714e-02 9.972106167840859570e-01 9.973308207775634093e-01 1.399049990900846376e-04
9.840938851266400889e-02 9.973521144727360843e-01 9.973305269498720094e-01 1.399049990900846376e-04
9.845138995297020301e-02 9.973544933049729444e-01 9.973302336038195604e-01 1.399049990900846376e-04
9.849339140782831237e-02 9.971069336874145428e-01 9.973299407386783111e-01 1.399049990900846376e-04
9.853539284085854888e-02 9.974511250442646970e-01 9.973296483541438384e-01 1.399049990900846376e-04
9.857739428844070062e-02 9.974090907946400186e-01 9.973293564494208896e-01 1.399074660464041464e-04
9.861939573602285236e-02 9.970816290653181646e-01 9.973290650240859145e-01 1.399049990900846376e-04
9.866139716905308887e-02 9.971979486816161531e-01 9.973287740777312393e-01 1.399049990900846376e-04
9.870339862391119823e-02 9.973233379454778946e-01 9.973284836096132366e-01 1.399059937865045414e-04
9.874540006421739236e-02 9.973550870926121137e-01 9.973281936195085295e-01 1.399049990900846376e-04
9.878740151907550171e-02 9.971563710982818129e-01 9.973279041067579787e-01 1.399049990900846376e-04
9.882940295210573822e-02 9.973747530015306673e-01 9.973276150711697374e-01 1.398794995163275866e-04
9.887140440696384758e-02 9.975676954313875688e-01 9.973273265120182751e-01 1.399154943910664475e-04
9.891340584727004170e-02 9.973615693854832598e-01 9.973270384291446078e-01 1.399147872972025992e-04
9.895540728757623583e-02 9.974738206602388191e-01 9.973267508220565736e-01 1.399159866875117830e-04
9.899740873515838757e-02 9.975752096592197526e-01 9.973264636903285130e-01 1.399049990900846376e-04
9.903941018274053931e-02 9.973171852235394041e-01 9.973261770336508958e-01 1.399049990900846376e-04
9.908141162304673344e-02 9.972727621213460791e-01 9.973258908517306232e-01 1.399049990900846376e-04
9.912341306335292757e-02 9.972190396720311822e-01 9.973256051441911074e-01 1.399049990900846376e-04
9.916541451821103692e-02 9.972687189626040505e-01 9.973253199106243416e-01 1.399049990900846376e-04
9.920741595851723105e-02 9.975415764196936541e-01 9.973250351509337364e-01 1.399049990900846376e-04
9.924941740609938279e-02 9.973498196787778936e-01 9.973247508646948534e-01 1.399049990900846376e-04
9.929141884640557691e-02 9.971137727920471594e-01 9.973244670517450450e-01 1.399049990900846376e-04
9.933342030126368627e-02 9.974000979439183734e-01 9.973241837116929576e-01 1.399049990900846376e-04
9.937542173429392278e-02 9.975147613347444819e-01 9.973239008445560216e-01 1.399049990900846376e-04
9.941742318187607452e-02 9.974454747855260317e-01 9.973236184498776025e-01 1.399211576780261712e-04
9.945942462945822626e-02 9.972968981777418085e-01 9.973233365275606666e-01 1.399049990900846376e-04
9.950142606248846278e-02 9.973195234894561834e-01 9.973230550775242786e-01 1.399049990900846376e-04
9.954342751734657213e-02 9.972938334877012867e-01 9.973227740993618751e-01 1.399049990900846376e-04
9.958542895765276626e-02 9.973919192129071520e-01 9.973224935931718216e-01 1.399286569317130676e-04
9.962743041251087561e-02 9.975459009527657406e-01 9.973222135586296000e-01 1.399049990900846376e-04
9.966943184554111212e-02 9.974289340892668054e-01 9.973219341015139294e-01 1.399049990900846376e-04
9.971143330039922148e-02 9.974542905353025457e-01 9.973216558108082275e-01 1.399049990900846376e-04
9.975343474070541561e-02 9.972197463416726526e-01 9.973213779524030542e-01 1.399049990900846376e-04
9.979543618101160973e-02 9.972528810681032807e-01 9.973211005261324313e-01 1.399257313541711796e-04
9.983743762859376147e-02 9.973625380670807505e-01 9.973208235318967718e-01 1.399098594921071431e-04
9.987943907617591321e-02 9.974105257874150698e-01 9.973205469697083991e-01 1.399049990900846376e-04
9.992144051648210734e-02 9.972552949031541214e-01 9.973202708395970673e-01 1.399049990900846376e-04
9.996344195678830147e-02 9.972491423267821897e-01 9.973199951415135933e-01 1.399072721489011666e-04
1.000054434116464108e-01 9.973956287335183912e-01 9.973197198753783743e-01 1.399049990900846376e-04
1.000474448446766473e-01 9.973660917642281909e-01 9.973194450414625267e-01 1.399338934092620064e-04
1.000894462995347567e-01 9.974082952158157545e-01 9.973191706395301281e-01 1.399049990900846376e-04
1.001314477398409508e-01 9.975279775978902475e-01 9.973188966698857127e-01 1.399049990900846376e-04
1.001734491946990602e-01 9.972891866775550618e-01 9.973186231324231432e-01 1.399049990900846376e-04
1.002154506277292967e-01 9.972141341550639915e-01 9.973183500274800384e-01 1.399152340114416038e-04
1.002574520753114484e-01 9.974496262408475422e-01 9.973180773549373823e-01 1.399049990900846376e-04
1.002994535228936002e-01 9.974078140077150545e-01 9.973178051150249912e-01 1.398898967386605699e-04
1.003414549559238367e-01 9.972244802810323883e-01 9.973175333079884464e-01 1.399049990900846376e-04
1.003834564107819460e-01 9.975848956090238584e-01 9.973172619337614675e-01 1.399071456852616930e-04
1.004254578510881402e-01 9.971320830722447681e-01 9.973169909927649401e-01 1.399049990900846376e-04
1.004674592986702919e-01 9.973052834036629788e-01 9.973167204850614809e-01 1.399049990900846376e-04
1.005094607389764860e-01 9.971123793623798415e-01 9.973164504109638395e-01 1.399049990900846376e-04
1.005514621938345954e-01 9.970921818553791782e-01 9.973161807705694937e-01 1.399049990900846376e-04
1.005934636341407895e-01 9.973670028893831807e-01 9.973159115643192019e-01 1.399049990900846376e-04
1.006354650744469836e-01 9.971136297715387231e-01 9.973156433953627165e-01 1.399049990900846376e-04
1.006774665220291354e-01 9.973823554510601319e-01 9.973153760782206279e-01 1.399049990900846376e-04
1.007194679696112871e-01 9.973084547913532161e-01 9.973151092257854788e-01 1.399049990900846376e-04
1.007614694099174812e-01 9.973045680470347119e-01 9.973148428384376318e-01 1.399066705209083266e-04
1.008034708502236754e-01 9.973197886723379479e-01 9.973145769164811769e-01 1.399076761240242953e-04
1.008454723050817847e-01 9.974177459894904008e-01 9.973143114601935588e-01 1.399049990900846376e-04
1.008874737381120212e-01 9.975074874333543784e-01 9.973140469610950465e-01 1.399049990900846376e-04
1.009294751929701306e-01 9.974142584220547780e-01 9.973137840502809270e-01 1.399055709097560577e-04
1.009714766332763247e-01 9.974005164563285453e-01 9.973135215957660282e-01 1.399049990900846376e-04
1.010134780808584765e-01 9.972335521053560248e-01 9.973132595978754233e-01 1.399049990900846376e-04
1.010554795211646706e-01 9.975162246788655818e-01 9.973129980571785458e-01 1.399049990900846376e-04
1.010974809687468223e-01 9.971449666384087918e-01 9.973127369740832915e-01 1.399049990900846376e-04
1.011394824163289741e-01 9.974062608711511402e-01 9.973124763491518774e-01 1.399451166617924930e-04
1.011814838493592106e-01 9.974026878802377816e-01 9.973122161830094701e-01 1.399081699034378115e-04
1.012234853042173199e-01 9.972971149721837625e-01 9.973119564759855837e-01 1.399049990900846376e-04
1.012654867445235141e-01 9.973706372575843471e-01 9.973116972288781357e-01 1.399049990900846376e-04
1.013074881921056658e-01 9.974740716951372432e-01 9.973114384421439826e-01 1.399049990900846376e-04
1.013494896324118599e-01 9.973192216728771209e-01 9.973111801164832313e-01 1.399049990900846376e-04
1.013914910872699693e-01 9.973710210188836411e-01 9.973109222523915962e-01 1.399049990900846376e-04
1.014334925203002058e-01 9.973952863306090322e-01 9.973106648955157860e-01 1.399049990900846376e-04
1.014754939678823575e-01 9.973136468571324187e-01 9.973104088013389212e-01 1.399049990900846376e-04
1.015174954154645093e-01 9.972645946547672446e-01 9.973101532097121691e-01 1.399154091929649712e-04
1.015594968557707034e-01 9.975366701424692728e-01 9.973098981213612824e-01 1.399049990900846376e-04
1.016014983033528551e-01 9.973042676983153720e-01 9.973096435368979940e-01 1.399125828462585187e-04
1.016434997436590493e-01 9.973086233479879770e-01 9.973093894571292140e-01 1.399049990900846376e-04
1.016855011985171586e-01 9.973888087770751421e-01 9.973091358826595698e-01 1.399049990900846376e-04
1.017275026315473951e-01 9.973306432360112828e-01 9.973088828144638374e-01 1.399250710544002645e-04
1.017695040864055045e-01 9.970975676224855810e-01 9.973086302530519420e-01 1.399049990900846376e-04
1.018115055267116986e-01 9.972044638014854190e-01 9.973083781994351860e-01 1.399098470322390991e-04
1.018535069742938504e-01 9.970803269612562580e-01 9.973081266542923595e-01 1.399210346652551948e-04
1.018955084146000445e-01 9.973651653678775597e-01 9.973078756185397298e-01 1.399049990900846376e-04
1.019375098621821962e-01 9.971447826641740564e-01 9.973076250929371334e-01 1.399049990900846376e-04
1.019795113024883904e-01 9.973252089559643263e-01 9.973073750784372526e-01 1.399049990900846376e-04
1.020215127427945845e-01 9.970293770857547866e-01 9.973071255758809706e-01 1.399049990900846376e-04
1.020635141976526938e-01 9.973271083483511434e-01 9.973068765860847451e-01 1.399056880413571612e-04
1.021055156306829304e-01 9.972594676941726188e-01 9.973066281101861108e-01 1.399070180298807439e-04
1.021475170855410397e-01 9.972905107254388390e-01 9.973063801488667446e-01 1.399049990900846376e-04
1.021895185258472338e-01 9.971496527003093080e-01 9.973061327033000412e-01 1.399049990900846376e-04
1.022315199734293856e-01 9.974042775173104225e-01 9.973058857743350991e-01 1.399049990900846376e-04
1.022735214137355797e-01 9.975074299460298111e-01 9.973056393630538308e-01 1.399049990900846376e-04
1.023155228613177314e-01 9.971729630059598115e-01 9.973053934703858259e-01 1.399569758030541904e-04
1.023575243016239256e-01 9.975206263716157595e-01 9.973051480974506333e-01 1.399049990900846376e-04
1.023995257492060773e-01 9.972362504660003957e-01 9.973049015982785592e-01 1.399049990900846376e-04
1.024415271967882290e-01 9.973640024134264870e-01 9.973046541354781969e-01 1.399049990900846376e-04
1.024835286370944232e-01 9.973473569859104826e-01 9.973044071647662046e-01 1.399049990900846376e-04
1.025255300846765749e-01 9.974592285453879326e-01 9.973041606871004827e-01 1.399049990900846376e-04
1.025675315249827690e-01 9.972933720637813249e-01 9.973039142377828625e-01 1.399049990900846376e-04
1.026095329798408784e-01 9.972062046917558042e-01 9.973036673450111911e-01 1.399052571372395165e-04
1.026515344128711149e-01 9.974116962885468674e-01 9.973034209412304785e-01 1.399049990900846376e-04
1.026935358677292243e-01 9.970448221551144741e-01 9.973031750273442242e-01 1.399188074895121024e-04
1.027355373080354184e-01 9.970904884582918459e-01 9.973029296047424275e-01 1.399154251821508308e-04
1.027775387483416125e-01 9.973429898898563684e-01 9.973026846745365326e-01 1.399049990900846376e-04
1.028195401959237643e-01 9.972039956246301351e-01 9.973024402378988240e-01 1.399049990900846376e-04
1.028615416362299584e-01 9.973159450536678294e-01 9.973021962961476916e-01 1.399086739279918926e-04
1.029035430838121101e-01 9.971945059359503816e-01 9.973019528504513120e-01 1.399766506846264491e-04
1.029455445241183043e-01 9.970859911184291047e-01 9.973017099021653786e-01 1.399049990900846376e-04
1.029875459789764136e-01 9.974021370852397261e-01 9.973014662113642848e-01 1.399049990900846376e-04
1.030295474120066501e-01 9.971683833055084989e-01 9.973012211443890163e-01 1.399093955006571724e-04
1.030715488668647595e-01 9.972648827809942329e-01 9.973009765401221749e-01 1.399049990900846376e-04
1.031135503071709536e-01 9.971597206409319458e-01 9.973007324001227358e-01 1.399049990900846376e-04
1.031555517474771477e-01 9.971227883200617370e-01 9.973004887256715634e-01 1.399049990900846376e-04
1.031975531950592995e-01 9.973912400870006412e-01 9.973002455181110282e-01 1.399057291507390917e-04
1.032395546426414512e-01 9.971722573597160411e-01 9.973000027788877508e-01 1.399049990900846376e-04
1.032815560902236030e-01 9.974129329394553212e-01 9.972997605094245932e-01 1.399049990900846376e-04
1.033235575232538395e-01 9.972871042066762115e-01 9.972995187112478899e-01 1.399049990900846376e-04
1.033655589781119488e-01 9.972840001478018301e-01 9.972992773856100834e-01 1.399049990900846376e-04
1.034075604184181429e-01 9.973996147118143751e-01 9.972990365342011554e-01 1.399049990900846376e-04
1.034495618660002947e-01 9.972208856825444112e-01 9.972987961583967831e-01 1.399059495505725937e-04
1.034915633063064888e-01 9.973085282853979550e-01 9.972985562597997955e-01 1.399049990900846376e-04
1.035335647611645982e-01 9.974765915538827965e-01 9.972983168398257270e-01 1.399661012867914214e-04
1.035755661941948347e-01 9.971789742140679813e-01 9.972980779002410534e-01 1.399049990900846376e-04
1.036175676417769864e-01 9.970938049320606789e-01 9.972978394424170112e-01 1.399049990900846376e-04
1.036595690893591382e-01 9.973401847718955660e-01 9.972976014680356993e-01 1.399049990900846376e-04
1.037015705223893747e-01 9.972607434988930430e-01 9.972973639787973132e-01 1.399049990900846376e-04
1.037435719772474840e-01 9.970628678807473833e-01 9.972971292679689848e-01 1.399049990900846376e-04
1.037855734175536782e-01 9.972814326172386723e-01 9.972968952278402632e-01 1.399049990900846376e-04
1.038275748651358299e-01 9.974868030615434700e-01 9.972966616856455691e-01 1.399049990900846376e-04
1.038695763054420240e-01 9.972829957967104253e-01 9.972964286431686975e-01 1.399110916954864319e-04
1.039115777603001334e-01 9.972672527912953555e-01 9.972961961020114785e-01 1.399049990900846376e-04
1.039535791933303699e-01 9.970952264817297683e-01 9.972959640641183565e-01 1.399049990900846376e-04
1.039955806409125216e-01 9.972708600330872919e-01 9.972957325310520815e-01 1.399049990900846376e-04
1.040375820884946734e-01 9.971584251227403328e-01 9.972955015046773841e-01 1.399049990900846376e-04
1.040795835288008675e-01 9.971444791322522372e-01 9.972952709868392329e-01 1.399049990900846376e-04
1.041215849763830192e-01 9.971510900223663487e-01 9.972950409792828985e-01 1.399105795899240219e-04
1.041635864166892134e-01 9.970651967228245649e-01 9.972948114839347289e-01 1.399119820734306843e-04
1.042055878715473227e-01 9.972133361580927113e-01 9.972945825025424371e-01 1.399049990900846376e-04
1.042475893045775592e-01 9.976028973618759066e-01 9.972943540371924653e-01 1.399049990900846376e-04
1.042895907594356686e-01 9.974729647304648728e-01 9.972941260895559212e-01 1.399241161979308725e-04
1.043315921997418627e-01 9.975513765729597804e-01 9.972938986617605472e-01 1.399049990900846376e-04
1.043735936400480568e-01 9.970847470420878267e-01 9.972936717556779573e-01 1.399049990900846376e-04
1.044155950876302086e-01 9.972827138602887720e-01 9.972934453732417159e-01 1.399049990900846376e-04
1.044575965352123603e-01 9.974053780548347570e-01 9.972932195164844194e-01 1.399049990900846376e-04
1.044995979755185544e-01 9.973165807562767160e-01 9.972929941874597581e-01 1.399049990900846376e-04
1.045415994158247486e-01 9.972370672918777768e-01 9.972927693881652456e-01 1.399101166181547561e-04
1.045836008706828579e-01 9.972580311997227831e-01 9.972925451205806313e-01 1.399049990900846376e-04
1.046256023037130944e-01 9.973963390425194531e-01 9.972923213869794301e-01 1.399049990900846376e-04
1.046676037585712038e-01 9.969974556333406346e-01 9.972920981892301473e-01 1.399049990900846376e-04
1.047096051988773979e-01 9.973606430875062712e-01 9.972918755296491522e-01 1.399049990900846376e-04
1.047516066464595497e-01 9.972523524269520934e-01 9.972916534102648223e-01 1.399171770490667955e-04
1.047936080867657438e-01 9.972700449100972975e-01 9.972914318333210293e-01 1.399121898747237029e-04
1.048356095343478955e-01 9.974326821872846471e-01 9.972912108009291954e-01 1.399049990900846376e-04
1.048776109746540897e-01 9.971872564633393887e-01 9.972909903153766020e-01 1.399049990900846376e-04
1.049196124222362414e-01 9.972448807518012881e-01 9.972907703788198575e-01 1.399049990900846376e-04
1.049616138698183931e-01 9.972874707268225558e-01 9.972905509935523494e-01 1.399298738708511236e-04
1.050036153028486297e-01 9.972665552019822632e-01 9.972903321619267514e-01 1.399049990900846376e-04
1.050456167577067390e-01 9.974283040739533313e-01 9.972901138860539305e-01 1.399049990900846376e-04
1.050876181980129331e-01 9.972136086996077342e-01 9.972898961684454333e-01 1.399049990900846376e-04
1.051296196455950849e-01 9.971707902644412203e-01 9.972896790113334742e-01 1.399313084228455168e-04
1.051716210859012790e-01 9.971599463052505108e-01 9.972894624171606548e-01 1.399049990900846376e-04
1.052136225334834307e-01 9.971937464716086330e-01 9.972892463882426783e-01 1.399055748534999081e-04
1.052556239737896249e-01 9.973322173047532990e-01 9.972890309270683318e-01 1.399049990900846376e-04
1.052976254213717766e-01 9.973655853287027861e-01 9.972888160359996146e-01 1.399131301313576755e-04
1.053396268689539284e-01 9.972623911463407431e-01 9.972886017175333073e-01 1.399132112778015964e-04
1.053816283019841649e-01 9.971935902236572780e-01 9.972883879742269198e-01 1.399049990900846376e-04
1.054236297568422742e-01 9.972731065158950692e-01 9.972881748084015952e-01 1.399049990900846376e-04
1.054656311971484683e-01 9.972304641259934765e-01 9.972879622227720509e-01 1.399049990900846376e-04
1.055076326447306201e-01 9.974074380390371974e-01 9.972877502197813326e-01 1.399049990900846376e-04
1.055496340850368142e-01 9.971094053346395425e-01 9.972875388020794318e-01 1.399049990900846376e-04
1.055916355398949236e-01 9.971315426871701915e-01 9.972873279721580220e-01 1.399049990900846376e-04
1.056336369729251601e-01 9.972310084482780557e-01 9.972871177328238579e-01 1.399593777564240075e-04
1.056756384205073118e-01 9.972440946741166767e-01 9.972869080865435221e-01 1.399065804325948627e-04
1.057176398680894636e-01 9.972357707770782564e-01 9.972866990360628181e-01 1.399049990900846376e-04
1.057596413083956577e-01 9.971723273458844572e-01 9.972864905841147820e-01 1.399049990900846376e-04
1.058016427559778094e-01 9.973283391589060631e-01 9.972862827333487390e-01 1.399049990900846376e-04
1.058436441962840036e-01 9.972641923575448208e-01 9.972860754865819910e-01 1.399049990900846376e-04
1.058856456438661553e-01 9.972268136239003100e-01 9.972858751524602550e-01 1.399049990900846376e-04
1.059276470841723494e-01 9.973997090649837638e-01 9.972856757430054175e-01 1.399049990900846376e-04
1.059696485390304588e-01 9.971498201418257379e-01 9.972854769774628370e-01 1.399049990900846376e-04
1.060116499720606953e-01 9.974751282265945651e-01 9.972852788586855644e-01 1.399075800568276172e-04
1.060536514196428470e-01 9.973406949120968701e-01 9.972850813892070176e-01 1.399061663475425913e-04
1.060956528672249988e-01 9.973761204665388957e-01 9.972848845718241817e-01 1.399049990900846376e-04
1.061376543148071505e-01 9.968887241738294547e-01 9.972846884092898545e-01 1.399176757097261099e-04
1.061796557551133446e-01 9.970623163535760058e-01 9.972844929044140105e-01 1.399049990900846376e-04
1.062216571954195388e-01 9.973794024815675341e-01 9.972842980599634366e-01 1.399049990900846376e-04
1.062636586502776481e-01 9.974092534721685777e-01 9.972841038786953716e-01 1.399049990900846376e-04
1.063056600833078846e-01 9.974258940240491311e-01 9.972839103636271796e-01 1.399049990900846376e-04
1.063476615381659940e-01 9.971518683932617533e-01 9.972837175174311675e-01 1.399049990900846376e-04
1.063896629784721881e-01 9.972054997067227866e-01 9.972835253431722169e-01 1.399049990900846376e-04
1.064316644260543399e-01 9.972632911702677960e-01 9.972833338436732920e-01 1.399049990900846376e-04
1.064736658663605340e-01 9.975151312930076175e-01 9.972831430219485371e-01 1.399160095075027428e-04
1.065156673139426857e-01 9.970767599326999520e-01 9.972829528809038502e-01 1.399104348553583267e-04
1.065576687542488798e-01 9.971197483027302022e-01 9.972827634236030026e-01 1.399252833614644733e-04
1.065996702018310316e-01 9.973872779249045584e-01 9.972825746530030733e-01 1.399049990900846376e-04
1.066416716494131833e-01 9.969776117776754099e-01 9.972823865721849312e-01 1.399049990900846376e-04
1.066836730824434198e-01 9.973745526724018262e-01 9.972822027065821882e-01 1.399049990900846376e-04
1.067256745373015292e-01 9.973190596133856278e-01 9.972820204999576221e-01 1.399327675918312979e-04
1.067676759776077233e-01 9.972307575102982158e-01 9.972818390220596907e-01 1.399049990900846376e-04
1.068096774251898751e-01 9.974047971137777191e-01 9.972816582759167492e-01 1.399059284845395612e-04
1.068516788654960692e-01 9.969978100516824204e-01 9.972814739578140797e-01 1.399049990900846376e-04
1.068936803130782209e-01 9.973133876857565028e-01 9.972812856686781302e-01 1.399154412172625729e-04
1.069356817533844151e-01 9.971742937905612170e-01 9.972810980829550642e-01 1.399049990900846376e-04
1.069776832009665668e-01 9.971295484762315864e-01 9.972809112039211499e-01 1.399049990900846376e-04
1.070196846485487185e-01 9.971521394544123895e-01 9.972807250349775554e-01 1.399569327329842731e-04
1.070616860815789551e-01 9.973487254794137780e-01 9.972805395795840688e-01 1.399049990900846376e-04
1.071036875364370644e-01 9.970747904618363355e-01 9.972803548410037466e-01 1.399049990900846376e-04
1.071456889767432585e-01 9.973027245002277219e-01 9.972801708228478113e-01 1.399049990900846376e-04
1.071876904243254103e-01 9.972140887264656639e-01 9.972799875285001114e-01 1.399049990900846376e-04
1.072296918646316044e-01 9.972897899661123944e-01 9.972798049615305693e-01 1.399049990900846376e-04
1.072716933194897138e-01 9.971965905997531854e-01 9.972796231253804322e-01 1.399072516630053093e-04
1.073136947525199503e-01 9.971426286174186471e-01 9.972794420237705015e-01 1.399049990900846376e-04
1.073556962001021020e-01 9.973317120163557314e-01 9.972792616601361404e-01 1.399049990900846376e-04
1.073976976476842538e-01 9.972073467391143753e-01 9.972790820381610688e-01 1.399049990900846376e-04
1.074396990879904479e-01 9.971147007923534256e-01 9.972789031615265642e-01 1.399689782820167272e-04
1.074817005355725996e-01 9.973222986625763786e-01 9.972787250338492893e-01 1.399096885266833590e-04
1.075237019758787937e-01 9.974314750215834691e-01 9.972785476588993392e-01 1.399066311503009393e-04
1.075657034234609455e-01 9.972706827955181152e-01 9.972783710403527735e-01 1.399049990900846376e-04
1.076077048637671396e-01 9.971487511435603857e-01 9.972781951820378632e-01 1.399049990900846376e-04
1.076497063113492914e-01 9.973849513570722802e-01 9.972780254478388340e-01 1.399049990900846376e-04
1.076917077516554855e-01 9.973523246194396785e-01 9.972778600376768221e-01 1.399068865698987921e-04
1.077337091992376372e-01 9.971752183286237692e-01 9.972776954576277886e-01 1.399049990900846376e-04
1.077757106395438313e-01 9.973666111587180527e-01 9.972775317118732774e-01 1.399049990900846376e-04
1.078177120871259831e-01 9.970818109749155500e-01 9.972773688045128981e-01 1.399129752344957641e-04
1.078597135347081348e-01 9.972859228154331568e-01 9.972772067397642770e-01 1.399164237182588236e-04
1.079017149677383713e-01 9.973729979988275041e-01 9.972770455219048813e-01 1.399581033312733650e-04
1.079437164225964807e-01 9.974047154453120623e-01 9.972768851550499747e-01 1.399049990900846376e-04
1.079857178629026748e-01 9.970346802126136554e-01 9.972767256436267935e-01 1.399049990900846376e-04
1.080277193104848266e-01 9.971034338144272313e-01 9.972765658954797496e-01 1.399049990900846376e-04
1.080697207507910207e-01 9.972186954336821341e-01 9.972764016597047698e-01 1.399049990900846376e-04
1.081117222056491300e-01 9.971488327921164130e-01 9.972762382589919206e-01 1.399116460458859463e-04
1.081537236386793666e-01 9.973393192440194177e-01 9.972760756979633934e-01 1.399192005817207613e-04
1.081957250862615183e-01 9.973046947132772067e-01 9.972759139809925788e-01 1.399049990900846376e-04
1.082377265338436700e-01 9.971610585878304400e-01 9.972757531126861252e-01 1.399049990900846376e-04
1.082797279741498642e-01 9.973745297501306339e-01 9.972755930976571204e-01 1.399085245919480091e-04
1.083217294217320159e-01 9.973441053745156770e-01 9.972754339404695800e-01 1.399285057357499559e-04
1.083637308620382100e-01 9.972733856632309823e-01 9.972752706807708201e-01 1.399049990900846376e-04
1.084057323096203618e-01 9.974024033887348706e-01 9.972751110946092012e-01 1.399049990900846376e-04
1.084477337499265559e-01 9.973218890469026654e-01 9.972749571949980352e-01 1.399049990900846376e-04
1.084897352047846653e-01 9.970550894972557421e-01 9.972748050757747063e-01 1.399830485602345464e-04
1.085317366378149018e-01 9.972149165104894353e-01 9.972746598028470189e-01 1.399049990900846376e-04
1.085737380853970535e-01 9.974268290629120237e-01 9.972745154261167810e-01 1.399090586822187437e-04
1.086157395329792053e-01 9.972576267944170958e-01 9.972743719499848059e-01 1.399049990900846376e-04
1.086577409732853994e-01 9.972065813211931085e-01 9.972742293788594559e-01 1.399049990900846376e-04
1.086997424208675511e-01 9.973048825581373178e-01 9.972740877171086815e-01 1.399099407040012863e-04
1.087417438611737452e-01 9.973546996676938559e-01 9.972739469692319947e-01 1.399049990900846376e-04
1.087837453087558970e-01 9.974158256696331604e-01 9.972738071457775133e-01 1.399138154445368732e-04
1.088257467490620911e-01 9.971920959553383090e-01 9.972736692618870968e-01 1.399049990900846376e-04
1.088677482039202005e-01 9.970185334181038694e-01 9.972735323275118136e-01 1.399049990900846376e-04
1.089097496369504370e-01 9.974807330105325276e-01 9.972733963476104746e-01 1.399049990900846376e-04
1.089517510918085463e-01 9.971924979151141066e-01 9.972732613269184032e-01 1.399179787513743359e-04
1.089937525321147405e-01 9.973882101743538620e-01 9.972731272704669081e-01 1.399049990900846376e-04
1.090357539724209346e-01 9.971284223175661543e-01 9.972729941831596223e-01 1.399049990900846376e-04
1.090777554200030863e-01 9.973841129408453909e-01 9.972728600064112436e-01 1.399049990900846376e-04
1.091197568603092805e-01 9.973994218893079688e-01 9.972727214420278319e-01 1.399052007232451638e-04
1.091617583078914322e-01 9.973477477702595850e-01 9.972725885923208189e-01 1.399049990900846376e-04
1.092037597481976263e-01 9.973414016250485847e-01 9.972724579827619840e-01 1.399049990900846376e-04
1.092457612030557357e-01 9.973907705830215020e-01 9.972723273732730931e-01 1.399049990900846376e-04
1.092877626360859722e-01 9.972225492530184532e-01 9.972721977516200154e-01 1.399049990900846376e-04
1.093297640909440815e-01 9.971626209490630499e-01 9.972720691228180723e-01 1.399077015589400249e-04
1.093717655312502757e-01 9.970591475672696546e-01 9.972719414921676906e-01 1.399049990900846376e-04
1.094137669715564698e-01 9.970433817938902932e-01 9.972718148648515024e-01 1.399049990900846376e-04
1.094557684191386215e-01 9.973610839928850336e-01 9.972716835801210822e-01 1.399049990900846376e-04
1.094977698667207733e-01 9.974606982589437898e-01 9.972715522933315313e-01 1.399069293672165109e-04
1.095397713070269674e-01 9.973146700470039150e-01 9.972714219893342724e-01 1.399049990900846376e-04
1.095817727473331615e-01 9.972573639859706462e-01 9.972712926734269567e-01 1.399049990900846376e-04
1.096237741949153133e-01 9.974317007026106685e-01 9.972711643509467594e-01 1.399148827081670473e-04
1.096657756352215074e-01 9.972850133164782305e-01 9.972710370273388802e-01 1.399878256202870621e-04
1.097077770900796168e-01 9.973563414836980057e-01 9.972709107079785751e-01 1.399049990900846376e-04
1.097497785231098533e-01 9.974700149615508549e-01 9.972707853984571491e-01 1.399049990900846376e-04
1.097917799779679626e-01 9.973597957192004149e-01 9.972706611041681768e-01 1.399049990900846376e-04
1.098337814182741567e-01 9.971365059228196603e-01 9.972705343458881933e-01 1.399049990900846376e-04
1.098757828585803509e-01 9.973081464296745802e-01 9.972704033089964115e-01 1.399049990900846376e-04
1.099177843061625026e-01 9.972837053945657892e-01 9.972702733060100355e-01 1.399049990900846376e-04
1.099597857464686967e-01 9.972626769592010110e-01 9.972701533116994366e-01 1.399069806143979496e-04
1.100017871940508485e-01 9.972187591652782457e-01 9.972700358994476266e-01 1.399049990900846376e-04
1.100437886343570426e-01 9.974778006055745605e-01 9.972699195715879483e-01 1.399049990900846376e-04
1.100857900892151520e-01 9.969224366310274199e-01 9.972698043341672314e-01 1.399049990900846376e-04
1.101277915222453885e-01 9.971698090476633913e-01 9.972696901934390290e-01 1.400268196626459883e-04
1.101697929771034978e-01 9.973396936709426619e-01 9.972695771554843658e-01 1.399049990900846376e-04
1.102117944174096920e-01 9.973983753173821798e-01 9.972694652266489435e-01 1.399049990900846376e-04
1.102537958577158861e-01 9.973892731766582642e-01 9.972693460504339358e-01 1.399049990900846376e-04
